Business Name,Contact Name,Phone,Email,Website,City,State,Zip,Lead Score,Category,Monthly Retainer Value,Rating,Review Count,Has Email,Urgency,Flags,Pain Points / Notes,Source URL
Lily Nails,,(210) 340-6226,,http://lilynails4921203.localsearch.com,"San Antonio, TX 78231",TX,,63,Salon,"$1,000",0.0,31,No,LOW,No tracking pixels; No contact form; Low reviews; No ads detected; Some SEO issues; Standard retainer potential,"PAIN: Lily Nails has under 50 reviews — struggling to build trust online; is running zero paid ads — competitors are capturing all the paid traffic; has no Analytics or Meta Pixel — can't measure or retarget. | OPPORTUNITY: Salon in San Antonio with estimated retainer value of $1,000/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/Lily+Nails+San+Antonio+TX
Roto-Rooter Plumbing & Water Cleanup,,(210) 879-4723,,https://www.rotorooter.com/northsanantonio/?utm_source=iyp&utm_medium=paid&utm_campaign=iyp,"San Antonio, TX 78247",TX,,60,Plumbing,"$3,500",0.0,24,No,HIGH,Low reviews; No ads detected; High urgency niche; High retainer potential ($3k+/mo),"PAIN: Roto-Rooter Plumbing & Water Cleanup has under 50 reviews — struggling to build trust online; is running zero paid ads — competitors are capturing all the paid traffic. | OPPORTUNITY: Plumbing in San Antonio with estimated retainer value of $3,500/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/Roto-Rooter+Plumbing+%26+Water+Cleanup+San+Antonio+TX
Fresh Air Restoration and Cleaning,,(726) 202-1570,chris@freshairsa.com,https://freshairsa.com,"San Antonio, TX 78213",TX,,60,Restoration,"$4,500",0.0,35,Yes,HIGH,Low reviews; No ads detected; High urgency niche; High retainer potential ($3k+/mo),"PAIN: Fresh Air Restoration and Cleaning has under 50 reviews — struggling to build trust online; is running zero paid ads — competitors are capturing all the paid traffic. | OPPORTUNITY: Restoration in San Antonio with estimated retainer value of $4,500/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/Fresh+Air+Restoration+and+Cleaning+San+Antonio+TX
Rodriguez Trial Law,,(210) 610-2639,fidel@fidrodlaw.com,https://www.fidrodlaw.com,"San Antonio, TX 78212",TX,,60,Law Firm,"$5,000",0.0,41,Yes,HIGH,Low reviews; No ads detected; High urgency niche; High retainer potential ($3k+/mo),"PAIN: Rodriguez Trial Law has under 50 reviews — struggling to build trust online; is running zero paid ads — competitors are capturing all the paid traffic. | OPPORTUNITY: Law Firm in San Antonio with estimated retainer value of $5,000/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/Rodriguez+Trial+Law+San+Antonio+TX
Wayne Wright LLP Injury Lawyers,,(210) 888-8888,help@waynewright.com,http://www.waynewright.com,"San Antonio, TX 78201",TX,,60,Law Firm,"$5,000",0.0,20,Yes,HIGH,Low reviews; No ads detected; High urgency niche; High retainer potential ($3k+/mo),"PAIN: Wayne Wright LLP Injury Lawyers has under 50 reviews — struggling to build trust online; is running zero paid ads — competitors are capturing all the paid traffic. | OPPORTUNITY: Law Firm in San Antonio with estimated retainer value of $5,000/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/Wayne+Wright+LLP+Injury+Lawyers+San+Antonio+TX
Paula Perez Law,,(210) 418-4101,info@indiantypefoundry.com,http://www.pauladperezlaw.com,"San Antonio, TX 78230",TX,,60,Law Firm,"$5,000",0.0,10,Yes,HIGH,Low reviews; No ads detected; High urgency niche; High retainer potential ($3k+/mo),"PAIN: Paula Perez Law has under 50 reviews — struggling to build trust online; is running zero paid ads — competitors are capturing all the paid traffic. | OPPORTUNITY: Law Firm in San Antonio with estimated retainer value of $5,000/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/Paula+Perez+Law+San+Antonio+TX
Virgen & Virgen Attorneys At Law,,(210) 737-6999,,http://www.virgenlaw.com,"San Antonio, TX 78201",TX,,60,Law Firm,"$5,000",0.0,34,No,HIGH,Low reviews; No ads detected; High urgency niche; High retainer potential ($3k+/mo),"PAIN: Virgen & Virgen Attorneys At Law has under 50 reviews — struggling to build trust online; is running zero paid ads — competitors are capturing all the paid traffic. | OPPORTUNITY: Law Firm in San Antonio with estimated retainer value of $5,000/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/Virgen+%26+Virgen+Attorneys+At+Law+San+Antonio+TX
Cordell & Cordell - San Antonio,,(210) 544-5644,,http://www.cordellcordell.com/offices/texas/san-antonio,"San Antonio, TX 78217",TX,,60,Law Firm,"$3,500",0.0,36,No,HIGH,Low reviews; No ads detected; High urgency niche; High retainer potential ($3k+/mo),"PAIN: Cordell & Cordell - San Antonio has under 50 reviews — struggling to build trust online; is running zero paid ads — competitors are capturing all the paid traffic. | OPPORTUNITY: Law Firm in San Antonio with estimated retainer value of $3,500/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/Cordell+%26+Cordell+-+San+Antonio+San+Antonio+TX
Wincott Law Firm P.C.,,(210) 474-6221,,http://www.wincottlaw.com,"San Antonio, TX 78215",TX,,60,Law Firm,"$3,000",0.0,20,No,MED,No tracking pixels; Low reviews; No ads detected; High retainer potential ($3k+/mo),"PAIN: Wincott Law Firm P.C. has under 50 reviews — struggling to build trust online; is running zero paid ads — competitors are capturing all the paid traffic; has no Analytics or Meta Pixel — can't measure or retarget. | OPPORTUNITY: Law Firm in San Antonio with estimated retainer value of $3,000/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/Wincott+Law+Firm+P.C.+San+Antonio+TX
Schwartz Richard,,(210) 497-6699,,http://endosa.com,"San Antonio, TX 78258",TX,,60,Dental,"$3,000",0.0,19,No,MED,No tracking pixels; Low reviews; No ads detected; High retainer potential ($3k+/mo),"PAIN: Schwartz Richard has under 50 reviews — struggling to build trust online; is running zero paid ads — competitors are capturing all the paid traffic; has no Analytics or Meta Pixel — can't measure or retarget. | OPPORTUNITY: Dental in San Antonio with estimated retainer value of $3,000/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/Schwartz+Richard+San+Antonio+TX
Miller Chiropractic,,(210) 953-5281,,https://www.millerchirosa.com,"San Antonio, TX 78229",TX,,60,Chiro,"$2,500",0.0,31,No,MED,No tracking pixels; Low reviews; No ads detected; Solid retainer potential ($2k+/mo),"PAIN: Miller Chiropractic has under 50 reviews — struggling to build trust online; is running zero paid ads — competitors are capturing all the paid traffic; has no Analytics or Meta Pixel — can't measure or retarget. | OPPORTUNITY: Chiro in San Antonio with estimated retainer value of $2,500/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/Miller+Chiropractic+San+Antonio+TX
Skin Rejuvenation Clinique,,(210) 479-8200,info@skinrejuvenation.com,http://skinrejuvenation.com,"San Antonio, TX 78258",TX,,60,Med Spa,"$4,000",0.0,35,Yes,MED,No tracking pixels; Low reviews; No ads detected; High retainer potential ($3k+/mo),"PAIN: Skin Rejuvenation Clinique has under 50 reviews — struggling to build trust online; is running zero paid ads — competitors are capturing all the paid traffic; has no Analytics or Meta Pixel — can't measure or retarget. | OPPORTUNITY: Med Spa in San Antonio with estimated retainer value of $4,000/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/Skin+Rejuvenation+Clinique+San+Antonio+TX
Ayala John MD F.A.C.S.,,(210) 692-3223,,http://www.ayalaplasticsurgery.com,"San Antonio, TX 78229",TX,,60,Med Spa,"$5,000",0.0,1,No,MED,Almost no reviews; No ads detected; High retainer potential ($3k+/mo),"PAIN: Ayala John MD F.A.C.S. has almost no online reviews — invisible to new customers; is running zero paid ads — competitors are capturing all the paid traffic. | OPPORTUNITY: Med Spa in San Antonio with estimated retainer value of $5,000/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/Ayala+John+MD+F.A.C.S.+San+Antonio+TX
Dr Garza Plastic Surgery,,(210) 801-8585,drgarza@drgarzaplasticsurgery.com,https://www.drgarzaplasticsurgery.com,"San Antonio, TX 78258",TX,,60,Med Spa,"$5,000",0.0,1,Yes,MED,Almost no reviews; No ads detected; High retainer potential ($3k+/mo),"PAIN: Dr Garza Plastic Surgery has almost no online reviews — invisible to new customers; is running zero paid ads — competitors are capturing all the paid traffic. | OPPORTUNITY: Med Spa in San Antonio with estimated retainer value of $5,000/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/Dr+Garza+Plastic+Surgery+San+Antonio+TX
Alamo Plastic Surgery,,(210) 670-5302,hello@alamoplasticsurgery.com,http://www.alamoplasticsurgery.com,"San Antonio, TX 78258",TX,,60,Med Spa,"$5,000",0.0,9,Yes,MED,Almost no reviews; No ads detected; High retainer potential ($3k+/mo),"PAIN: Alamo Plastic Surgery has almost no online reviews — invisible to new customers; is running zero paid ads — competitors are capturing all the paid traffic. | OPPORTUNITY: Med Spa in San Antonio with estimated retainer value of $5,000/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/Alamo+Plastic+Surgery+San+Antonio+TX
Critter Evictor,,(210) 643-1352,,http://www.animalcontrolsanantonio.com,"San Antonio, TX 78216",TX,,60,Pest Control,"$2,500",0.0,3,No,MED,Almost no reviews; No ads detected; Solid retainer potential ($2k+/mo),"PAIN: Critter Evictor has almost no online reviews — invisible to new customers; is running zero paid ads — competitors are capturing all the paid traffic. | OPPORTUNITY: Pest Control in San Antonio with estimated retainer value of $2,500/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/Critter+Evictor+San+Antonio+TX
Pied Piper Pest Control,,(210) 826-2030,scott@sabugs.com,http://www.sabugs.com,San Antonio,TX,,60,Pest Control,"$2,500",0.0,3,Yes,MED,Almost no reviews; No ads detected; Solid retainer potential ($2k+/mo),"PAIN: Pied Piper Pest Control has almost no online reviews — invisible to new customers; is running zero paid ads — competitors are capturing all the paid traffic. | OPPORTUNITY: Pest Control in San Antonio with estimated retainer value of $2,500/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/Pied+Piper+Pest+Control+San+Antonio+TX
Bella Bugs,,(210) 745-2200,bb@bellabugs.com,http://www.bellabugs.com,"San Antonio, TX 78213",TX,,60,Pest Control,"$2,500",0.0,2,Yes,MED,Almost no reviews; No ads detected; Solid retainer potential ($2k+/mo),"PAIN: Bella Bugs has almost no online reviews — invisible to new customers; is running zero paid ads — competitors are capturing all the paid traffic. | OPPORTUNITY: Pest Control in San Antonio with estimated retainer value of $2,500/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/Bella+Bugs+San+Antonio+TX
Pinch A Penny Pool Patio Spa,,(210) 990-9991,,https://pinchapenny.com/stores/sanantonio-tx-293,"San Antonio, TX 78247",TX,,60,Pool,"$2,000",0.0,2,No,LOW,No tracking pixels; Almost no reviews; No ads detected; Solid retainer potential ($2k+/mo),"PAIN: Pinch A Penny Pool Patio Spa has almost no online reviews — invisible to new customers; is running zero paid ads — competitors are capturing all the paid traffic; has no Analytics or Meta Pixel — can't measure or retarget. | OPPORTUNITY: Pool in San Antonio with estimated retainer value of $2,000/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/Pinch+A+Penny+Pool+Patio+Spa+San+Antonio+TX
Martinez Tire & Auto Center,,(726) 222-3622,lmtz91@att.net,https://www.martineztiresanantoniotx.com,"San Antonio, TX 78233",TX,,60,Auto Repair,"$1,500",0.0,38,Yes,MED,No tracking pixels; Low reviews; No ads detected; Standard retainer potential,"PAIN: Martinez Tire & Auto Center has under 50 reviews — struggling to build trust online; is running zero paid ads — competitors are capturing all the paid traffic; has no Analytics or Meta Pixel — can't measure or retarget. | OPPORTUNITY: Auto Repair in San Antonio with estimated retainer value of $1,500/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/Martinez+Tire+%26+Auto+Center+San+Antonio+TX
Mac Haik's Southway Ford,,(210) 922-2222,name@domain.com,http://www.southwayford.com,"San Antonio, TX 78224",TX,,60,Auto Repair,"$1,500",0.0,5,Yes,MED,Almost no reviews; No ads detected; Standard retainer potential,"PAIN: Mac Haik's Southway Ford has almost no online reviews — invisible to new customers; is running zero paid ads — competitors are capturing all the paid traffic. | OPPORTUNITY: Auto Repair in San Antonio with estimated retainer value of $1,500/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/Mac+Haik%27s+Southway+Ford+San+Antonio+TX
Dent Dawg,,(210) 887-5672,chris@ninjast86.sg-host.com,http://www.dentdawg.net,"San Antonio, TX 78217",TX,,60,Auto Repair,"$1,500",0.0,7,Yes,MED,Almost no reviews; No ads detected; Standard retainer potential,"PAIN: Dent Dawg has almost no online reviews — invisible to new customers; is running zero paid ads — competitors are capturing all the paid traffic. | OPPORTUNITY: Auto Repair in San Antonio with estimated retainer value of $1,500/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/Dent+Dawg+San+Antonio+TX
Heavy Metal Fitness,,(210) 257-0504,,http://heavymetalfit.com,"San Antonio, TX 78247",TX,,60,Fitness,"$1,500",0.0,1,No,LOW,No tracking pixels; Almost no reviews; No ads detected; Standard retainer potential,"PAIN: Heavy Metal Fitness has almost no online reviews — invisible to new customers; is running zero paid ads — competitors are capturing all the paid traffic; has no Analytics or Meta Pixel — can't measure or retarget. | OPPORTUNITY: Fitness in San Antonio with estimated retainer value of $1,500/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/Heavy+Metal+Fitness+San+Antonio+TX
Nancy's Hair & Nail Spa,,(210) 520-6245,,http://groupon.com/biz/san-antonio/nancys-hair-and-nail-spa,"San Antonio, TX 78250",TX,,60,Salon,"$1,200",0.0,2,No,LOW,No tracking pixels; Almost no reviews; No ads detected; Standard retainer potential,"PAIN: Nancy's Hair & Nail Spa has almost no online reviews — invisible to new customers; is running zero paid ads — competitors are capturing all the paid traffic; has no Analytics or Meta Pixel — can't measure or retarget. | OPPORTUNITY: Salon in San Antonio with estimated retainer value of $1,200/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/Nancy%27s+Hair+%26+Nail+Spa+San+Antonio+TX
Hair Associates,,(210) 366-0339,,http://hair-associates-tx.hub.biz,"San Antonio, TX 78213",TX,,60,Salon,"$1,200",0.0,1,No,LOW,No tracking pixels; Almost no reviews; No ads detected; Standard retainer potential,"PAIN: Hair Associates has almost no online reviews — invisible to new customers; is running zero paid ads — competitors are capturing all the paid traffic; has no Analytics or Meta Pixel — can't measure or retarget. | OPPORTUNITY: Salon in San Antonio with estimated retainer value of $1,200/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/Hair+Associates+San+Antonio+TX
Eddie's Barber Shop,,(210) 494-3841,,http://www.joesbarbershop.com,"San Antonio, TX 78216",TX,,60,Salon,"$1,000",0.0,8,No,LOW,No tracking pixels; Almost no reviews; No ads detected; Standard retainer potential,"PAIN: Eddie's Barber Shop has almost no online reviews — invisible to new customers; is running zero paid ads — competitors are capturing all the paid traffic; has no Analytics or Meta Pixel — can't measure or retarget. | OPPORTUNITY: Salon in San Antonio with estimated retainer value of $1,000/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/Eddie%27s+Barber+Shop+San+Antonio+TX
Quarry,,(210) 333-8010,,https://quarrynailsbar.com/contact,"San Antonio, TX 78223",TX,,60,Salon,"$1,000",0.0,3,No,LOW,Poor SEO on-page; Almost no reviews; No ads detected; Standard retainer potential,"PAIN: Quarry has almost no online reviews — invisible to new customers; is running zero paid ads — competitors are capturing all the paid traffic. | OPPORTUNITY: Salon in San Antonio with estimated retainer value of $1,000/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/Quarry+San+Antonio+TX
Nail City,,(210) 359-8983,,http://www.citybasedentalcare.com,"San Antonio, TX 78223",TX,,60,Salon,"$1,000",0.0,3,No,LOW,No tracking pixels; Almost no reviews; No ads detected; Standard retainer potential,"PAIN: Nail City has almost no online reviews — invisible to new customers; is running zero paid ads — competitors are capturing all the paid traffic; has no Analytics or Meta Pixel — can't measure or retarget. | OPPORTUNITY: Salon in San Antonio with estimated retainer value of $1,000/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/Nail+City+San+Antonio+TX
Ann's Nail Salon,,(210) 682-7008,,http://ann-s-nails-beauty.hub.biz,"San Antonio, TX 78251",TX,,60,Salon,"$1,000",0.0,1,No,LOW,No tracking pixels; Almost no reviews; No ads detected; Standard retainer potential,"PAIN: Ann's Nail Salon has almost no online reviews — invisible to new customers; is running zero paid ads — competitors are capturing all the paid traffic; has no Analytics or Meta Pixel — can't measure or retarget. | OPPORTUNITY: Salon in San Antonio with estimated retainer value of $1,000/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/Ann%27s+Nail+Salon+San+Antonio+TX
Smile Structure Dentistry and Braces,,(210) 572-2385,schedule@smilestructure.com,https://www.smilestructure.com,"San Antonio, TX 78214",TX,,58,Dental,"$3,000",0.0,28,Yes,MED,No contact form; Low reviews; No ads detected; High retainer potential ($3k+/mo),"PAIN: Smile Structure Dentistry and Braces has under 50 reviews — struggling to build trust online; is running zero paid ads — competitors are capturing all the paid traffic. | OPPORTUNITY: Dental in San Antonio with estimated retainer value of $3,000/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/Smile+Structure+Dentistry+and+Braces+San+Antonio+TX
Smile Structure Dentistry and Braces,,(210) 546-1337,schedule@smilestructure.com,https://www.smilestructure.com,"San Antonio, TX 78238",TX,,58,Dental,"$3,000",0.0,24,Yes,MED,No contact form; Low reviews; No ads detected; High retainer potential ($3k+/mo),"PAIN: Smile Structure Dentistry and Braces has under 50 reviews — struggling to build trust online; is running zero paid ads — competitors are capturing all the paid traffic. | OPPORTUNITY: Dental in San Antonio with estimated retainer value of $3,000/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/Smile+Structure+Dentistry+and+Braces+San+Antonio+TX
"Peter Ledoux, MD",,(210) 239-9858,,https://prma-enhance.com/about-us/our-surgeons/peter-ledoux-md/?utm_source=loclisting&utm_medium=organic&utm_campaign=directory-listing&utm_content=PRMASAN-Ledoux&y_source=1_MTA2NzE1NzA0NC01NTMtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,"San Antonio, TX 78240",TX,,58,Med Spa,"$5,000",0.0,32,No,MED,No contact form; Low reviews; No ads detected; High retainer potential ($3k+/mo),"PAIN: Peter Ledoux, MD has under 50 reviews — struggling to build trust online; is running zero paid ads — competitors are capturing all the paid traffic. | OPPORTUNITY: Med Spa in San Antonio with estimated retainer value of $5,000/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/Peter+Ledoux%2C+MD+San+Antonio+TX
Ross Kim M,,(210) 225-2769,general@rossdermatology.com,http://www.drkimross.com,"San Antonio, TX 78212",TX,,58,Medical,"$3,000",0.0,47,Yes,MED,No contact form; Low reviews; No ads detected; High retainer potential ($3k+/mo),"PAIN: Ross Kim M has under 50 reviews — struggling to build trust online; is running zero paid ads — competitors are capturing all the paid traffic. | OPPORTUNITY: Medical in San Antonio with estimated retainer value of $3,000/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/Ross+Kim+M+San+Antonio+TX
Texas Institute of Dermatology Laser & Cosmetics,,(210) 698-6777,info@txid.org,http://www.txid.org,"San Antonio, TX 78257",TX,,58,Medical,"$3,000",0.0,17,Yes,MED,No contact form; Low reviews; No ads detected; High retainer potential ($3k+/mo),"PAIN: Texas Institute of Dermatology Laser & Cosmetics has under 50 reviews — struggling to build trust online; is running zero paid ads — competitors are capturing all the paid traffic. | OPPORTUNITY: Medical in San Antonio with estimated retainer value of $3,000/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/Texas+Institute+of+Dermatology+Laser+%26+Cosmetics+San+Antonio+TX
MJ Septic LLC,,(844) 681-4465,,https://www.mjseptic.com,"San Antonio, TX 78260",TX,,58,Contractor,"$2,500",0.0,18,No,MED,No contact form; Low reviews; No ads detected; Solid retainer potential ($2k+/mo),"PAIN: MJ Septic LLC has under 50 reviews — struggling to build trust online; is running zero paid ads — competitors are capturing all the paid traffic. | OPPORTUNITY: Contractor in San Antonio with estimated retainer value of $2,500/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/MJ+Septic+LLC+San+Antonio+TX
Shaw Company Remodeling,,(210) 366-2380,info@shawcoremodeling.com,http://www.shawcoremodeling.com,"San Antonio, TX 78247",TX,,58,Contractor,"$2,000",0.0,4,Yes,LOW,No contact form; Almost no reviews; No ads detected; Solid retainer potential ($2k+/mo),"PAIN: Shaw Company Remodeling has almost no online reviews — invisible to new customers; is running zero paid ads — competitors are capturing all the paid traffic. | OPPORTUNITY: Contractor in San Antonio with estimated retainer value of $2,000/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/Shaw+Company+Remodeling+San+Antonio+TX
Encino Pest Control,,(210) 921-0969,,https://www.encinopestcontrol.com,San Antonio,TX,,58,Pest Control,"$2,500",0.0,10,No,MED,No contact form; Low reviews; No ads detected; Solid retainer potential ($2k+/mo),"PAIN: Encino Pest Control has under 50 reviews — struggling to build trust online; is running zero paid ads — competitors are capturing all the paid traffic. | OPPORTUNITY: Pest Control in San Antonio with estimated retainer value of $2,500/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/Encino+Pest+Control+San+Antonio+TX
Gerber Collision & Glass,,(210) 684-7333,,https://www.gerbercollision.com/locations/san-antonio-bandera-rd-tx,"San Antonio, TX 78238",TX,,58,Auto Repair,"$1,500",0.0,37,No,MED,No contact form; Low reviews; No ads detected; Standard retainer potential,"PAIN: Gerber Collision & Glass has under 50 reviews — struggling to build trust online; is running zero paid ads — competitors are capturing all the paid traffic. | OPPORTUNITY: Auto Repair in San Antonio with estimated retainer value of $1,500/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/Gerber+Collision+%26+Glass+San+Antonio+TX
Huebner Chiropractic,,(210) 697-9700,,https://www.huebnerchiro.com,"San Antonio, TX 78240",TX,,58,Fitness,"$1,500",0.0,1,No,LOW,No contact form; Almost no reviews; No ads detected; Standard retainer potential,"PAIN: Huebner Chiropractic has almost no online reviews — invisible to new customers; is running zero paid ads — competitors are capturing all the paid traffic. | OPPORTUNITY: Fitness in San Antonio with estimated retainer value of $1,500/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/Huebner+Chiropractic+San+Antonio+TX
Athena Hair & Skin Studio,,(210) 733-8855,,http://athenasalons.com,"San Antonio, TX 78229",TX,,58,Salon,"$1,200",0.0,2,No,LOW,No contact form; Almost no reviews; No ads detected; Standard retainer potential,"PAIN: Athena Hair & Skin Studio has almost no online reviews — invisible to new customers; is running zero paid ads — competitors are capturing all the paid traffic. | OPPORTUNITY: Salon in San Antonio with estimated retainer value of $1,200/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/Athena+Hair+%26+Skin+Studio+San+Antonio+TX
Clippers Barbershop,,(210) 757-3748,,https://clippersbarbershop-tx.com,"San Antonio, TX 78216",TX,,58,Salon,"$1,000",0.0,1,No,LOW,No contact form; Almost no reviews; No ads detected; Standard retainer potential,"PAIN: Clippers Barbershop has almost no online reviews — invisible to new customers; is running zero paid ads — competitors are capturing all the paid traffic. | OPPORTUNITY: Salon in San Antonio with estimated retainer value of $1,000/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/Clippers+Barbershop+San+Antonio+TX
Pretty Nails,,(210) 349-9741,,http://pretty-nails-san-antonio.keeq.io,"San Antonio, TX 78216",TX,,58,Salon,"$1,000",0.0,1,No,LOW,No contact form; Almost no reviews; No ads detected; Standard retainer potential,"PAIN: Pretty Nails has almost no online reviews — invisible to new customers; is running zero paid ads — competitors are capturing all the paid traffic. | OPPORTUNITY: Salon in San Antonio with estimated retainer value of $1,000/mo. High competition niche where digital presence = phone calls. | PITCH: Lead with paid ads audit. Show them competitors running ads and estimate what they're spending. Offer to run a pilot campaign.",https://www.google.com/maps/search/Pretty+Nails+San+Antonio+TX
